90.5,KNYD,Broken Arrow,OK,2011,11-Jul,1175,E
90.5,KRBW,Ottawa,KS,2012,7-Jun,1096,E
90.5,KSMS,Lookout,MO,2009,6-Jul,1028,E
90.5,KTXG,Greenville,TX,2011,20-Jun,1281,E
90.5,KUT,Austin,TX,2011,20-Jun,1461,E
90.5,KVCF,Freeman,SD,2013,10-May,1185,E
90.5,KXCV,Maryville,MO,2007,26-Jun,1057,E
90.5,KZFT,Fannett,TX,2012,4-Jun,1298,E
90.5,KZKL,Wichita Falls,TX,2009,12-Jun,1373,E
90.5,KZNA,Hill City,KS,2007,26-Jun,1327,E
90.5,WAPO,Mount Vernon,IL,2012,31-May,766,E
90.5,WAQL,McComb,MS,2015,14-May,1064,E
90.5,WBJB,Lincroft,NJ,2005,,,G
90.5,WBUX,Buxton,NC,2011,2-Sep,337,T
90.5,WBVM,Tampa,FL,2008,9-Jul,948,E
90.5,WCRH,Williamsport,MD,2007,23-Sep,171,T
90.5,WCSO,Columbus,MS,2015,14-May,876,E
90.5,WCVH,Flemington,NJ,2005,,,G
90.5,WFRC,Columbus,GA,2008,29-May,775,E
90.5,WFYB,Gainesville,FL,2007,23-Jul,822,E
90.5,WICN,Worcester,MA,2012,11-Jun,213,T
90.5,WJYJ,Fredericksburg,VA,2007,25-Aug,199,T
90.5,WKHS,Worton,MD,2005,,,T
90.5,WNIU,Rockford,IL,2010,24-Jun,750,E
90.5,WPFF,Sturgeon Bay,WI,2012,7-Jun,719,E
90.5,WPKT,Meriden,CT,2007,10-Jul,142,T
90.5,WQVI,Madison,MS,2013,23-Jun,977,E
90.5,WREH,Cypress Quarters,FL,2008,9-Jul,949,E
90.5,WSCT,Springfield,IL,2009,7-Jul,780,E
90.5,WTGF,Milton,FL,2009,17-Jun,954,E
90.5,WUVM,Coral Gables,FL,2010,9-Jun,1043,E
90.5,WVBV,Medford Lakes,NJ,2006,,,G
90.5,WVHM,Benton,KY,2013,11-May,760,E
90.7,CBL-2,Paris,ON,2013,9-Sep,363,T
90.7,CBN-1,Grand Falls,NF,2008,7-Jul,,E
90.7,CBOF,Ottawa,ON,2005,5-Oct,376,T
90.7,K214BA,Mason City,IA,2014,30-Jun,975,E
90.7,K214BE,Shreveport,LA,2013,11-Jul,1175,E
90.7,KABU,Fort Totten,ND,2012,10-Jun,1309,E
90.7,KBPR,Brainerd,MN,2007,30-Jun,1077,E
90.7,KFJM,Grand Forks,ND,2011,8-Jul,1226,E
90.7,KFXT,Sulphur,OK,2011,12-Jul,1273,E
90.7,KJHK,Lawrence,KS,2011,12-Jul,1091,E
90.7,KJOV,Woodward,OK,2014,11-Jun,1356,E
90.7,KLMK,Marvell,AR,2011,12-Jul,964,E
90.7,KLSA,Alexandria,LA,2010,30-Jun,1153,E
90.7,KMBV,Valentine,NE,2013,31-May,1340,E
90.7,KOBC,Joplin,MO,2007,11-May,1076,E
90.7,KOJI,Okoboji,IA,2008,9-Jun,1077,E
90.7,KPEF,White Castle,LA,2013,8-Jul,1161,E
90.7,KPOR,Emporia,KS,2011,12-Jul,1143,E
90.7,KSDJ,Brookings,SD,2013,26-Jul,1157,E
90.7,KTTK,Lebanon,MO,2007,11-May,979,E
90.7,KVNO,Omaha,NE,2011,12-Jul,1112,E
90.7,KVSR,Kirksville,MO,2010,16-Jul,935,E
90.7,KWMU,St. Louis,MO,2011,12-Jul,835,E
90.7,KWOI,Carroll,IA,2011,12-Jul,1048,E
90.7,W214BZ,Savannah,GA,2013,11-Jul,659,E
90.7,WAYR,Brunswick,GA,2013,3-Jul,721,E
90.7,WCLH,Wilkes-Barre,PA,2010,13-May,93,T
90.7,WEGB,Montauk,NY,2012,19-Apr,161,T
90.7,WEVN,Keene,NH,2012,5-Aug,237,T
90.7,WFAE,Charlotte,NC,2013,9-Oct,464,T
90.7,WFSL,Thomasville,GA,2011,11-Jul,822,E
90.7,WFUV,New York,NY,2005,,,G
90.7,WKGC,Panama City,FL,2011,11-Jul,913,E
90.7,WMFE,Orlando,FL,2008,9-Jul,872,E
90.7,WMRA,Harrisonburg,VA,2007,5-Oct,247,T
90.7,WMVM,Goodman,WI,2011,8-Jul,790,E
90.7,WMVV,Griffin,GA,2011,11-Jul,695,E
90.7,WNCU,Durham,NC,2010,3-Sep,360,T
90.7,WNFR,Sandusky,MI,2013,9-Sep,455,T
90.7,WOTJ,Morehead City,NC,2010,2-Apr,386,T
90.7,WRTL,Ephrata,PA,2008,19-Apr,76,T
90.7,WSDL,Ocean City,MD,2005,,,T
90.7,WTCC,Springfield,MA,2012,27-Aug,179,T
90.7,WTIP,Grand Marais,MN,2010,4-Jul,934,E
90.7,WVAS,Montgomery,AL,2009,12-Jun,834,E
90.7,WWOZ,New Orleans,LA,2011,12-Jul,1110,E
90.7,WXEL,West Palm Beach,FL,2007,28-Jun,985,E
90.7,WYRS,Manahwakin,NJ,2005,,,G
90.7,WZKV,Dyersburg,TN,2011,12-Jul,844,E
90.7,WZLV,Cape Charles,VA,2011,11-Jul,212,T
90.7,WZXY,Spring Grove,PA,2013,18-Aug,116,T
90.9,KIKL,Lafayette,LA,2015,14-May,1182,E
90.9,KJWR,Windom,MN,2010,2-Jul,1077,E
90.9,KUNI,Cedar Falls,IA,2008,20-Aug,898,M
90.9,W215BT,Riverhead,NY,2008,28-Jul,118,T
90.9,W215BY,Church Hill,MD,2008,28-Jul,92,T
90.9,WAMK,Kingston,NY,2007,25-Aug,140,T
90.9,WATP,Laurel,MS,2015,14-May,966,E
90.9,WBUR,Boston,MA,2008,28-Jul,239,T
90.9,WETA,Washington,DC,2007,30-May,151,T
90.9,WHYY,Philadelphia,PA,2005,,,G
90.9,WLFE,Cutler Bay,FL,2012,24-Jul,1072,E
90.9,WMAO,Greenwood,MS,2015,23-Jun,986,E
90.9,WRQM,Rocky Mount,NC,2013,21-Jun,338,T
90.9,WSOR,Naples,FL,2008,9-Jul,1031,E
90.9,WZZH,Honesdale,PA,2008,28-Jul,103,T
91.1,CBN-2,Corner Brook,NF,2008,27-Jun,1024,E
91.1,CJRT,Toronto,ON,2005,5-Oct,339,T
91.1,CMDQ,Colon,Cuba,2008,26-Jun,1253,E
91.1,KANZ,Garden City,KS,2011,12-Jul,1406,E
91.1,KCCM,Moorhead,MN,2008,27-Jun,1181,E
91.1,KCFN,Wichita,KS,2009,2-Jul,1216,E
91.1,KGWP,Pittsburg,TX,2013,14-Jul,1217,E
91.1,KJRF,Lawton,OK,2012,12-Jun,1329,E
91.1,KLSU,Baton Rouge,LA,2007,13-Jul,1138,E
91.1,KMTC,Russellville,AR,2013,17-May,1054,E
91.1,KNOW,Minneapolis,MN,2010,17-Jun,990,E
91.1,KNSH,Fort Dodge,IA,2013,11-Jul,1030,E
91.1,KOJO,Lake Charles,LA,2013,8-Jul,1229,E
91.1,KSJI,St. Joseph,MO,2013,11-May,1057,E
91.1,KSMU,Springfield,MO,2007,11-May,1018,E
91.1,KTSD,Reliance,SD,2008,26-Jul,1294,E
91.1,KUCV,Lincoln,NE,2013,11-May,1154,E
91.1,WABR,Tifton,GA,2009,10-Oct,770,E
91.1,WDDE,Dover,DE,2011,11-Jul,85,T
91.1,WEGL,Auburn,AL,2013,23-Jun,788,E
91.1,WFMU,East Orange,NJ,2005,,,G
91.1,WHFC,Bel Air,MD,2008,19-Aug,88,T
91.1,WHYZ,Palm Coast,FL,2011,20-Jun,821,E
91.1,WIBI,Carlinville,IL,2010,16-Jul,798,E
91.1,WJFP,Fort Pierce,FL,2007,28-Jun,931,E
91.1,WKES,Lakeland,FL,2007,26-Jul,928,E
91.1,WKNO,Memphis,TN,2011,11-Jul,889,E
91.1,WMSS,Middletown,PA,2013,30-Sep,104,T
91.1,WMSV,Starkville,MS,2011,12-Jul,898,E
91.1,WNSB,Norfolk,VA,2006,17-Aug,246,T
91.1,WOVM,Appleton,WI,2014,11-Jun,750,E
91.1,WPSM,Ft. Walton Beach,FL,2010,2-Jun,944,E
91.1,WREK,Atlanta,GA,2013,23-Jun,687,E
91.1,WRTY,Jackson Twp.,PA,2005,,,T
91.1,WSHU,Fairfield,CT,2007,26-Apr,116,T
91.1,WSQE,Corning,NY,2012,30-Aug,175,T
91.1,WSVH,Savannah,GA,2007,13-Jul,664,E
91.1,WTKL,North Darmouth,MA,2008,21-Apr,223,T
91.1,WUJC,St. Marks,FL,2011,11-Jul,859,E
91.1,WVRP,Roanoke Rapids,NC,2013,21-Jun,296,T
91.1,WVSU,Birmingham,AL,2013,23-Jun,805,E
91.1,WVUB,Vincennes,IN,2013,5-Jul,684,E
91.1,WWNJ,Dover Twp.,NJ,2005,,,G
91.1,WYBH,Fayetteville,NC,2013,21-Jun,418,T
91.1,WZGO,Aurora,NC,2007,6-Sep,346,T
91.3,KAXR,Arkansas City,KS,2014,22-Jun,1218,E
91.3,KAYA,Hubbard,NE,2012,31-May,1136,E
91.3,KBIA,Columbia,MO,2013,5-Jul,933,E
91.3,KBIY,Van Buren,MO,2014,1-Jul,897,E
91.3,KGLY,Tyler,TX,2014,11-May,1256,E
91.3,KNBJ,Bemidji,MN,2015,22-Jun,1122,E
91.3,KNCT,Killeen,TX,2011,20-Jun,1424,E
91.3,KRSU,Appleton,MN,2008,26-Jul,1128,E
91.3,KSTJ,Hartford,SD,2014,30-Jun,1185,E
91.3,KUAF,Fayetteville,AR,2009,9-Jul,1085,E
91.3,KVLU,Beaumont,TX,2014,12-Jun,1284,E
91.3,WESM,Princess Anne,MD,2007,25-May,140,T
91.3,WFIX,Florence,AL,2015,14-May,801,E
91.3,WFMR,Orleans,MA,2012,11-Jul,274,T
91.3,WGRC,Lewisburg,PA,2012,12-Jul,124,T
91.3,WHHI,Highland,WI,2010,17-Jun,828,E
91.3,WIUM,Macomb,IL,2014,1-Jul,836,E
91.3,WKMS,Murray,KY,2011,24-Jun,751,E
91.3,WLRN,Miami,FL,2007,16-Jun,1025,E
91.3,WLVR,Bethlehem,PA,2005,,,G
91.3,WMPN,Jackson,MS,2010,30-Jun,1026,E
91.3,WNIW,La Salle,IL,2015,18-Jun,772,E
91.3,WOLR,Lake City,FL,2015,3-Jun,819,E
91.3,WQLN,Erie,PA,2014,30-Aug,319,T
91.3,WRLI,Southampton,NY,2005,,,T
91.3,WRMW,Peshtigo,WI,2015,21-Jun,734,E
91.3,WRTQ,Ocean City,NJ,2005,,,T
91.3,WSEB,Englewood,FL,2010,3-May,1011,E
91.3,WTRM,Winchester,VA,2007,4-Oct,202,T
91.3,WTSR,Trenton,NJ,2005,,,G
91.3,WVKR,Poughkeepsie,NY,2005,,,G
91.3,WVUD,Newark,DE,2005,,,G
91.3,XHFAJ,Mexico City,MX,2015,23-Jun,2018,E
91.5,6YA-638,St. Ann's Bay,Jamaica,2019,18-Jun,1486,E
91.5,CBAX,Halifax,NS,2012,14-Sep,648,T
91.5,CBO,Ottawa,ON,2008,20-Sep,376,T
91.5,CKPR,Thunder Bay,ON,2010,4-Jul,913,E
91.5,CMIC,Ciego de Avila,Cuba,2012,4-Jul,1286,E
91.5,KAIA,Bloomfield,MO,2011,24-Jun,834,E
91.5,KALR,Hot Springs,AR,2014,11-May,1067,E
91.5,KANU,Lawrence,KS,2008,27-Jun,1091,E
91.5,KARF,Independence,KS,2013,17-May,1148,E
91.5,KBAN,DeRidder,LA,2011,3-Jul,1215,E
91.5,KCFB,St. Cloud,MN,2011,25-Jun,1050,E
91.5,KCMH,Mountain Home,AR,2011,5-May,991,E
91.5,KGRM,Grambling,LA,2007,25-Jun,1124,E
91.5,KHML,Madisonville,TX,2009,1-Jul,1336,E
91.5,KIOS,Omaha,NE,2010,20-Jun,1110,E
91.5,KJWM,Grand Island,NE,2013,29-May,1247,E
91.5,KNSM,Mason City,IA,2013,29-May,968,E
91.5,KPAE,Erwinville,LA,2011,24-Jul,1143,E
91.5,KQMN,Thief River Falls,MN,2007,30-Jun,1205,E
91.5,KRNE,Merriman,NE,2012,31-May,1399,E
91.5,KSIV,St. Louis,MO,2011,11-Jul,835,E
91.5,KSNS,Medicine Lodge,KS,2012,12-Jun,1298,E
91.5,KSYE,Frederick,OK,2009,12-Jun,1375,E
91.5,KTXK,Texarkana,TX,2007,22-May,1169,E
91.5,KVAZ,Henryetta,OK,2013,17-May,1194,E
91.5,VHTC,Providenciales,T&C,2015,15-Jun,1257,E
91.5,WAPN,Holly Hill,FL,2013,3-Jul,830,E
91.5,WAVI,Oxford,MS,2008,22-Jun,921,E
91.5,WBEZ,Chicago,IL,2014,1-Jul,679,E
91.5,WBJC,Baltimore,MD,2005,,,G
91.5,WBJD,Atlantic Beach,NC,2007,29-Aug,387,T
91.5,WCIM,Shenandoah,PA,2008,,86,G
91.5,WDBK,Blackwood,NJ,2005,,,G
91.5,WFHU,Henderson,TN,2012,24-Jul,822,E
91.5,WFSQ,Tallahassee,FL,2009,10-Oct,871,E
91.5,WGRS,Guilford,CT,2011,27-May,138,T
91.5,WJFH,Sebring,FL,2010,3-May,959,E
91.5,WJLR,Seymour,IN,2014,1-Jul,593,E
91.5,WKWM,Marathon,FL,2010,14-May,1134,E
91.5,WLHW,Casey,IL,2013,26-Jul,702,E
91.5,WLPJ,New Port Richey,FL,2007,26-Jul,933,E
91.5,WLRK,Greenville,MS,2011,12-Jul,1021,E
91.5,WMIE,Cocoa,FL,2012,24-Jul,880,E
91.5,WNYE,New York,NY,2005,,,G
91.5,WPEF,Kentwood,LA,2015,14-May,1074,E
91.5,WPRK,Winter Park,FL,2012,24-Jul,879,E
91.5,WPSF,Clewiston,FL,2010,3-May,989,E
91.5,WRPI,Troy,NY,2014,12-Aug,201,T
91.5,WSQX,Binghamton,NY,2012,17-Mar,151,T
91.5,WSTF,Andalusia,AL,2010,2-Jun,888,E
91.5,WTBI,Greenville,SC,2011,1-Jul,556,E
91.5,WTUL,New Orleans,LA,2012,4-Jun,1113,E
91.5,WUAL,Tuscaloosa,AL,2011,1-Jul,850,E
91.5,WUEV,Evansville,IN,2009,6-Jul,698,E
91.5,WUNC,Chapel Hill,NC,2008,21-Sep,378,T
91.5,WXXI,Rochester,NY,2012,7-Aug,253,T
91.5,WYCS,Yorktown,VA,2007,25-Jul,221,T
91.7,CBN-5,Marystown,NF,2008,27-Jun,1091,E
91.7,KAXE,Grand Rapids,MN,2015,22-Jun,1064,E
91.7,KJIR,Hannibal,MO,2013,5-Jul,884,E
91.7,KKXT,Dallas,TX,2011,20-Jun,1334,E
91.7,KNEO,Neosho,MO,2015,23-Jun,1089,E
91.7,KNSW,Worthington,MN,2008,26-Jul,1112,E
91.7,KNWD,Natchitoches,LA,2015,14-May,1171,E
91.7,KOSU,Stillwater,OK,2011,2-Jul,1270,E
91.7,KPNE,North Platte,NE,2013,29-May,1379,E
91.7,KPPD,Devils Lake,ND,2010,4-Jul,1328,E
91.7,KSSH,Shubert,NE,2015,18-Jun,1113,E
91.7,KSUI,Iowa City,IA,2015,22-Jun,880,E
91.7,KUHA,Houston,TX,2015,14-May,1343,E
91.7,WAJS,Tupelo,MS,2015,14-May,874,E
91.7,WAOY,Gulfport,MS,2015,23-Jun,1028,E
91.7,WBKU,Ahoskie,NC,2007,26-Jul,307,T
91.7,WEGS,Milton,FL,2015,23-Jun,946,E
91.7,WHUS,Storrs,CT,2010,22-May,176,T
91.7,WJFH,Sebring,FL,2015,3-Jun,947,E
91.7,WKDU,Philadelphia,PA,2005,,,G
91.7,WLBS,Bristol,PA,2005,,,G
91.7,WLFR,Pomona,NJ,2007,17-Jul,46,T
91.7,WLNJ,Lakehurst,NJ,2012,11-Jun,17,T
91.7,WMKO,Marco Island,FL,2015,3-Jun,1037,E
91.7,WOSR,Middletown,NY,2005,,,T
91.7,WPRL,Lorman,MS,2015,14-May,1072,E
91.7,WRTX,Dover,DE,2012,10-Jul,76,T
91.7,WRVX,Cameron,MO,2015,18-Jun,1028,E
91.7,WTRJ,Orange Park,FL,2011,3-Jul,779,E
91.7,WUNV,Albany,GA,2015,22-Jun,772,E
91.7,WVIJ,Port Charlotte,FL,2015,3-Jun,986,E
91.7,WVSD,Itta Bena,MS,2015,14-May,971,E
91.7,WWFR,Stuart,FL,2012,24-Jul,953,E
91.7,WXCI,Danbury,CT,2007,8-May,111,T
91.9,CBNE,Port Aux Basques,NF,2010,14-May,931,E
91.9,CKNI,Moncton,NB,2010,14-May,648,E
91.9,CMMB,San Antonio del Sur,Cuba,2007,16-Jun,1383,E
91.9,KALD,Caldwell,TX,2012,12-Jun,1390,E
91.9,KASU,Jonesboro,AR,2010,14-May,911,E
91.9,KAVX,Lufkin,TX,2011,12-Jul,1262,E
91.9,KBDD,Winfield,KS,2009,9-Jul,1205,E
91.9,KBHZ,Willmar,MN,2011,10-Jun,1074,E
91.9,KBPB,Harrison,AR,2012,31-May,1030,E
91.9,KCKR,Church Point,LA,2011,24-Jul,1183,E
91.9,KDSU,Fargo,ND,2008,9-Jun,1212,E
91.9,KJLG,Emporia,KS,2012,7-Jun,1149,E
91.9,KMRL,Buras,LA,2014,12-Jun,1118,E
91.9,KQSD,Lowry,SD,2011,10-Jun,1321,E
91.9,KSRD,St. Joseph,MO,2015,18-Jun,1079,E
91.9,KTDV,State Center,IA,2013,26-Jul,959,E
91.9,W220AG,Lawrenceville,NJ,2005,,,G
91.9,W220BE,St. Clair,PA,2007,7-Sep,84,T
91.9,WASW,Waycross,GA,2011,11-Jul,753,E
91.9,WAUM,Duck Hill,MS,2015,14-May,925,E
91.9,WBNJ,Barnegat,NJ,2010,,35,G
91.9,WFSS,Fayetteville,NC,2013,21-Jun,414,T
91.9,WGTS,Takoma Park,MD,2005,,,G
91.9,WHDI,Sister Bay,WI,2015,21-Jun,732,E
91.9,WHGN,Crystal Springs,FL,2007,5-Jul,893,E
91.9,WHRE,Eastville,VA,2011,11-Jul,200,T
91.9,WINH,Hinckley,MN,2014,19-Dec,1017,E
91.9,WITT,Zionsville,IN,2015,21-Jun,625,E
91.9,WMBV,Dixons Mills,AL,2011,15-Jun,907,E
91.9,WMKL,Key Largo,FL,2007,28-Jun,1076,E
91.9,WMTU,Houghton,MI,2013,7-Jul,839,E
91.9,WNTI,Hackettstown,NJ,2005,,,G
91.9,WOWL,Burnsville,MS,2010,16-Jun,826,E
91.9,WSCF,Vero Beach,FL,2007,16-Jul,921,E
91.9,WSHR,Lake Ronkonkoma,NY,2007,26-Apr,102,T
91.9,WSIU,Carbondale,IL,2012,31-May,793,E
91.9,WUIS,Springfield,IL,2013,5-Jul,775,E
91.9,WUMB,Boston,MA,2008,28-Jul,245,T
91.9,WYFO,Lakeland,FL,2012,24-Jul,933,E
91.9,WZRG,Kulpmont,PA,2012,26-Aug,96,T
92.1,4VI,Port-au-Prince,Haiti,2012,4-Jul,1497,E
92.1,CBHY,Yarmouth,NS,2012,27-Aug,517,T
92.1,CHMX,Regina,SK,2008,9-Jun,1599,E
92.1,CITI,Winnipeg,MB,2006,11-Jul,1271,E
92.1,CJOB,Bonavista,NF,2007,18-Jun,1217,E
92.1,CJQQ,Timmins,ON,2009,30-Jun,660,E
92.1,CKPC,Brantford,ON,2005,5-Oct,358,T
92.1,KCHE,Cherokee,IA,2007,26-Jun,1087,E
92.1,KCVZ,Dixon,MO,2006,10-Jun,942,E
92.1,KDQN,De Queen,AR,2007,23-Jul,1145,E
92.1,KFXI,Marlow,OK,2006,26-May,1325,E
92.1,KHPQ,Clinton,AR,2006,10-Jun,1009,E
92.1,KKEG,Fayetteville,AR,2008,9-Jul,1076,E
92.1,KKOZ,Ava,MO,2007,26-Jun,988,E
92.1,KLIL,Moreauville,LA,2006,9-Jun,1148,E
92.1,KLQP,Madison,MN,2006,8-Jun,1136,E
92.1,KMFC,Centralia,MO,2009,7-Jul,925,E
92.1,KMOE,Butler,MO,2008,27-Jun,1051,E
92.1,KMZA,Seneca,KS,2008,27-Jun,1121,E
92.1,KMZE,Woodward,OK,2006,7-Jul,1360,E
92.1,KREP,Belleville,KS,2006,10-Jun,1205,E
92.1,KRLS,Knoxville,IA,2008,27-Jun,955,E
92.1,KROI,Seabrook,TX,2006,4-Jul,1375,E
92.1,KRUE,Waseca,MN,2007,25-Jun,988,E
92.1,KSYR,Benton,LA,2007,26-Jun,1167,E
92.1,KTBB,Tyler,TX,2005,21-Jun,1256,E
92.1,KTBT,Broken Arrow,OK,2006,26-May,1184,E
92.1,KTFW,Glen Rose,TX,2006,4-Jul,1398,E
92.1,KTSR,De Quincy,LA,2005,30-Jun,1245,E
92.1,KUEL,Fort Dodge,IA,2009,7-Jul,1018,E
92.1,KVCL,Winnfield,LA,2006,26-Jun,1141,E
92.1,KXEZ,Farmersville,TX,2011,25-Jun,1280,E
92.1,KZRX,Dickinson,ND,2008,19-Jul,1467,E
92.1,KZUA,Holbrook,AZ,2012,24-Jul,1955,E
92.1,W221BV,New Holland,PA,2008,26-May,68,T
92.1,WAFZ,Immokalee,FL,2012,24-Jul,1014,E
92.1,WBTR,Carrollton,GA,2008,26-Jun,723,E
92.1,WBVX,Carlisle,KY,2008,29-Jun,530,EM
92.1,WCDG,Moyock,NC,2007,25-Jul,253,T
92.1,WCDX,Mechanicsville,VA,2006,9-Oct,227,T
92.1,WCKR,Hornell,NY,2005,5-Oct,213,T
92.1,WDDQ,Adel,GA,2010,29-Jun,785,E
92.1,WDLA,Walton,NY,2008,11-Sep,140,T
92.1,WEUZ,Minor Hill,TN,2010,10-Jun,760,E
92.1,WEZY,Racine,WI,2011,25-Jun,698,E
92.1,WFEX,Peterborough,NH,2007,25-Aug,242,T
92.1,WFFY,Destin,FL,2008,23-Jun,932,E
92.1,WFPS,Freeport,IL,2008,31-Jul,789,E
92.1,WGHN,Grand Haven,MI,2011,25-Jun,625,E
92.1,WIDL,Caro,MI,2010,17-Jun,497,E
92.1,WJHT,Johnstown,PA,2012,22-Jul,222,T
92.1,WJMG,Hattiesburg,MS,2009,12-Jun,1012,E
92.1,WJNS,Bentonia,MS,2008,29-May,999,E
92.1,WJXR,Macclenny,FL,2007,23-Jul,790,E
92.1,WKPL,Elwood City,PA,2012,7-Jul,292,T
92.1,WKUL,Cullman,AL,2011,12-Jul,773,E
92.1,WKXY,Merigold,MS,2009,17-Jun,958,E
92.1,WLBW,Fenwick Island,DE,2005,,,T
92.1,WLNG,Sag Harbor,NY,2005,,,G
92.1,WLTQ,Venice,FL,2006,18-Jun,997,E
92.1,WMEQ,Menomonie,WI,2007,25-Jun,920,E
92.1,WMIS,Blackduck,MN,2008,9-Jun,1117,E
92.1,WNFK,Perry,FL,2012,1-Jun,849,E
92.1,WOMR,Provincetown,MA,2006,31-May,276,T
92.1,WPHX,Sanford,ME,2008,13-Jul,307,T
92.1,WPPT,Mercersburg,PA,2006,1-Aug,161,T
92.1,WQFM,Nanticoke,PA,2005,,,G
92.1,WQKQ,Carthage,IL,2007,11-May,858,E
92.1,WQQK,Gooldettsville,TN,2010,18-Jun,700,E
92.1,WRJC,Mauston,WI,2011,25-Jun,829,E
92.1,WRLX,West Palm Beach,FL,2008,9-Jul,968,E
92.1,WRNQ,Poughkeepsie,NY,2005,,,T
92.1,WSEN,Baldwinsville,NY,2006,26-Aug,226,T
92.1,WVLT,Vineland,NJ,2005,,,G
92.1,WWAX,Hermantown,MN,2007,11-May,980,E
92.1,WWGO,Charleston,IL,2008,29-Jun,720,E
92.1,WWKL,Palmyra,PA,2005,,,G
92.1,WWNU,Irmo,SC,2011,4-Sep,543,E
92.1,WXXM,Sun Prairie,WI,2008,9-Jul,775,E
92.1,WYRQ,Little Falls,MN,2006,11-Jul,1060,E
92.1,WZDM,Vincennes,IN,2009,6-Jul,681,E
92.1,WZEW,Fairhope,AL,2006,29-Jun,988,E
92.3,CBAF-5,Halifax,NS,2014,26-Aug,651,T
92.3,CKOZ,Corner Brook,NF,2008,27-Jun,1024,E
92.3,HIJ80,Santiago,DR,2015,3-Jun,1421,E
92.3,K222AE,Springfield,MN,2008,26-Jul,1066,E
92.3,K222BD,Lebanon,MO,2011,1-Jul,971,E
92.3,KBRY,Sargent,NE,2014,18-Jun,1287,E
92.3,KCCV,Olathe,KS,2008,28-May,1069,E
92.3,KETX,Livingston,TX,2015,14-May,1300,E
92.3,KEZO,Omaha,NE,2008,27-Jun,1112,E
92.3,KFTI,Newton,KS,2011,10-Jun,1223,E
92.3,KIPR,Pine Bluff,AR,2008,29-May,1032,E
92.3,KKHQ,Oelwein,IA,2010,24-Jun,901,E
92.3,KMYY,Rayville,LA,2011,25-Jun,1086,E
92.3,KOFX,El Paso,TX ,2018,20-Jul,1855,E
92.3,KSAR,Thayer,MO,2011,24-Jun,940,E
92.3,KTAR,Glendale,AZ,2019,19-Jun,2106,E
92.3,KTTN,Trenton,MO,2011,25-Jun,989,E
92.3,KXRA,Alexandria,MN,2007,30-Jun,1113,E
92.3,WBNZ,Frankfort,MI,2010,17-Jun,657,E
92.3,WCMQ,Hialeah,FL,2006,28-May,1038,E
92.3,WDVW,Laplace,LA,2006,10-Jun,1139,E
92.3,WERQ,Baltimore,MD,2005,,,T
92.3,WFLY,Troy,NY,2010,3-Sep,179,T
92.3,WFNY,New York,NY,2005,,,G
92.3,WIL,St. Louis,MO,2009,6-Jul,840,E
92.3,WJMQ,Clintonville,WI,2010,17-Jun,774,E
92.3,WJPD,Ishpeming,MI,2006,10-Jun,774,E
92.3,WKRR,Asheboro,NC,2008,21-Sep,403,T
92.3,WLWI,Montgomery,AL,2006,18-Jun,828,E
92.3,WMME,Augusta,ME,2008,13-Jul,391,T
92.3,WMXD,Detroit,MI,2011,25-Jun,455,E
92.3,WOSQ,Spencer,WI,2007,11-May,855,E
92.3,WPRO,Providence,RI,2005,2-Jun,209,T
92.3,WPWX,Hammond,IN,2010,24-Jun,672,E
92.3,WQLI,Meigs,GA,2012,24-Jul,816,E
92.3,WQSL,Jacksonville,NC,2007,29-Aug,413,T
92.3,WRLS,Hayward,WI,2008,27-Jun,934,E
92.3,WRRN,Warren,PA,2005,4-Oct,256,T
92.3,WSGA,Hinesville,GA,2008,7-Jul,688,E
92.3,WTTS,Bloomington,IN,2015,21-Jun,611,E
92.3,WTYD,Deltaville,VA,2005,4-Aug,202,T
92.3,WWKA,Orlando,FL,2007,22-May,873,E
92.3,WXLK,Roanoke,VA,2007,19-Sep,352,T
92.3,WZPR,Nags Head,NC,2005,23-Jun,298,T
92.3,WZPW,Peoria,IL,2011,1-Jul,788,E
92.3,XHCAQ,Cancun,MX,2010,2-Jun,1488,E
92.5,KJJY,West Des Moines,IA,2010,24-Jun,994,E
92.5,KKWQ,Warroad,MN,2010,4-Jul,1174,E
92.5,KSYN,Joplin,MO,2011,25-Jun,1085,E
92.5,KZPS,Dallas,TX,2011,25-Jun,1334,E
92.5,WCPY,DeKalb,IL,2010,24-Jun,737,E
92.5,WICO,Pocomoke City,MD,2005,11-Jun,144,T
92.5,WINC,Winchester,VA,2007,4-Oct,190,T
92.5,WQST,Forest,MS,2015,14-May,971,E
92.5,WUSV,Estereo,FL,2007,14-Jul,1034,E
92.5,WWYZ,Waterbury,CT,2005,,,T
92.5,WXRV,Haverhill,MA,2008,13-Jul,265,T
92.5,WXTU,Philadelphia,PA,2005,,,G
92.5,WYFL,Henderson,NC,2006,9-Oct,326,T
92.5,WYUU,Safety Harbor,FL,2007,26-Jul,956,E
92.7,CBWS,Brandon,MB,2008,9-Jun,1389,E
92.7,CFIM,Cap-Aux-Meules,QC,2007,18-Jun,813,E
92.7,CJBX,London,ON,2005,6-Sep,379,T
92.7,CJEM,Edmundston,NB,2007,18-Jun,594,E
92.7,CJRQ,Sudbury,ON,2013,7-Jul,540,E
92.7,CKDR,Dryden,ON,2010,4-Jul,1100,E
92.7,CMBF,Cienfuegos,Cuba,2013,15-Jul,1285,E
92.7,KANR,Belle Plaine,KS,2010,29-Jun,1233,E
