,Freq,Calls,Date,Prop,Country,City,State,Miles
3265,106.1,WPDA,2006-08-29,T,,Jeffersonville,NY,117.0
3268,106.1,WXSH,2012-07-09,T,,Pocomoke City,MD,143.0
3264,106.1,WNKI,2006-08-29,T,,Corning,NY,183.0
3267,106.1,WUSH,2011-07-11,T,,Poquoson,VA,240.0
3262,106.1,WCOD,2005-06-02,T,,Hyannis,MA,266.0
3259,106.1,CKJM,2010-05-14,E,,Cheticamp,NS,821.0
3263,106.1,WISX,2005-04-11,G,,Philadelphia,PA,
3296,106.3,WWKX,2005-08-07,T,,Woonsocket,RI,217.0
3286,106.3,WFNQ,2012-06-12,T,,Nashua,NH,252.0
3281,106.3,WBQW,2005-10-03,T,,Scarborough,ME,330.0
3293,106.3,WKBX,2013-07-03,E,,Kingsland,GA,750.0
3287,106.3,WGMK,2007-07-26,E,,Donalsonville,GA,842.0
3294,106.3,WQCC,2010-06-17,E,,La Crosse,WI,879.0
3283,106.3,WCIF,2010-04-11,E,,Melbourne,FL,896.0
3292,106.3,WJQB,2007-07-26,E,,Spring Hill,FL,913.0
3295,106.3,WSBZ,2007-07-26,E,,Miramar Beach,FL,933.0
3275,106.3,KPTL,2010-06-24,E,,Ankney,IA,985.0
3272,106.3,KOLL,2010-06-16,E,,Lonoke,AR,1009.0
3276,106.3,KRZK,2012-07-24,E,,Branson,MO,1019.0
3291,106.3,WJPT,2007-07-14,E,,Naples,FL,1026.0
3297,106.3,WZMQ,2007-07-14,E,,Key Largo,FL,1088.0
3271,106.3,KLMY,2007-05-11,E,,Lincoln,NE,1145.0
3278,106.3,KXOR,2007-07-13,E,,Thibodaux,LA,1152.0
3277,106.3,KVHT,2011-06-10,E,,Vermillion,SD,1152.0
3279,106.3,KYGL,2009-06-12,E,,Texarkana,AR,1157.0
3274,106.3,KPHR,2008-07-26,E,,Ortonville,MN,1175.0
3270,106.3,KGOU,2012-07-24,E,,Norman,OK,1273.0
3269,106.3,KBZS,2012-06-12,E,,Wichita Falls,TX,1374.0
3273,106.3,KOOC,2007-07-10,E,,Belton,TX,1416.0
5376,106.3,WMFG,2018-06-20,Es,USA,Nashwauk,MN,1048
6020,106.3,KZKZ,2015-08-11,Es,USA,Greenwood,AR,1117
257,106.3,KYMK,2015-05-14,Es,USA,Maurice,LA,1197
5372,106.3,KZLK,2018-06-20,Es,USA,Rapid City,SD,1488
81,106.3,WCTL,2014-08-30,Tropo,USA,Union City,PA,309
4645,106.3,WBUK,2017-07-27,Es,USA,Ottawa,OH,492
5933,106.3,W292CJ,2015-08-11,Es,USA,Asheville,NC,522
6344,106.3,WYRD,2015-08-11,Es,USA,Simpsonville,SC,538
3710,106.3,WGLM,2016-07-12,Es,USA,Lakeview,MI,599
6307,106.3,WQBZ,2015-08-11,Es,USA,Fort Valley,GA,704
5314,106.3,WYRB,2018-06-20,Es,USA,Genoa,IL,753
5152,106.3,WQRL,2018-06-20,Es,USA,Benton,IL,764
3606,106.3,WWQM,2016-07-12,Es,USA,Madison,WI,797
6098,106.3,WEAG,2015-08-11,Es,USA,Starke,FL,805
6116,106.3,WTUF,2015-08-11,Es,USA,Boston,GA,809
6410,106.3,WZNN,2015-08-11,Es,USA,Maplesville,AL,840
226,106.3,WGNG,2015-05-14,Es,USA,Tchula,MS,968
3282,106.3,WCEM,2005-04-11,T,,Cambridge,MD,
3285,106.3,WFAF,2005-04-11,T,,Mount Kisco,NY,
3289,106.3,WHCY,2005-04-11,G,,Blairstown,NJ,
3290,106.3,WHTG,2005-04-11,G,,Eatontown,NJ,
3334,106.5,WRBG-LP,2013-07-28,T,,Millsboro,DE,110.0
3332,106.5,WPYX,2005-04-12,T,,Albany,NY,179.0
3323,106.5,WDSN,2006-03-08,T,,Reynoldsville,PA,226.0
3319,106.5,WBTJ,2005-06-13,T,,Richmond,VA,234.0
3327,106.5,WKRH,2005-05-11,T,,Minetto,NY,244.0
3338,106.5,WYRK,2005-04-18,T,,Buffalo,NY,285.0
3336,106.5,WWLW,2008-09-23,T,,Clarksburg,WV,307.0
3330,106.5,WMVX,2005-10-02,T,,Cleveland,OH,373.0
3335,106.5,WSFL,2005-04-11,T,,New Bern,NC,377.0
3333,106.5,WQCB,2005-10-03,T,,Brewer,ME,444.0
3300,106.5,CIXK,2005-10-02,T,,Owen Sound,ON,446.0
3324,106.5,WEND,2008-09-20,T,,Salisbury,NC,446.0
3322,106.5,WDSJ,2005-04-17,M,,Greenville,OH,518.0
3328,106.5,WLFF,2011-10-08,T,,Georgetown,SC,520.0
3299,106.5,CBHM,2010-05-14,E,,Middleton,NS,611.0
3303,106.5,KCQQ,2005-05-15,TEA,,Davenport,IA,821.0
3315,106.5,WARH,2005-06-18,E,,Granite City,IL,827.0
3329,106.5,WLJY,2005-05-15,EA,,Marshfield,WI,828.0
3312,106.5,KTMO,2012-07-24,E,,New Madrid,MO,846.0
3339,106.5,WZNJ,2011-07-01,E,,Demopolis,AL,894.0
3331,106.5,WOCY,2006-05-21,E,,Carrabelle,FL,916.0
3314,106.5,WAID,2010-06-12,E,,Clarksdale,MS,962.0
3306,106.5,KKIK,2012-07-24,E,,Horseshoe Bend,AR,965.0
3320,106.5,WCTQ,2006-05-28,E,,Sarasota,FL,975.0
3316,106.5,WAVH,2006-06-10,E,,Daphne,AL,987.0
3305,106.5,KFMC,2008-07-26,E,,Fairmont,MN,1038.0
3321,106.5,WDAY,2008-05-28,E,,Liberty,MO,1048.0
3304,106.5,KELD,2008-07-22,E,,Hampton,AR,1081.0
3301,106.5,KBVA,2006-07-12,E,,Bella Vista,AR,1096.0
3310,106.5,KQXL,2008-07-01,E,,New Roads,LA,1128.0
3302,106.5,KCIJ,2008-07-07,E,,Atlanta,LA,1156.0
3313,106.5,KYQQ,2008-07-22,E,,Arkansas City,KS,1206.0
3311,106.5,KTLS,2007-05-22,E,,Holdenville,OK,1240.0
3308,106.5,KOOI,2005-06-21,E,,Jacksonville,TX,1269.0
3309,106.5,KOVE,2006-05-26,E,,Galveston,TX,1360.0
3307,106.5,KMCX,2008-06-27,E,,Ogallala,NE,1408.0
674,106.5,KRJB,2015-06-23,Es,USA,Ada,MN,1202
4416,106.5,WVFM,2017-06-25,Es,USA,Kalamazoo,MI,590
5153,106.5,WWBL,2018-06-20,Es,USA,Washington,IN,673
3853,106.5,WXNU,2016-07-15,Es,USA,St. Anne,IL,689
4434,106.5,WHBZ,2017-06-25,Es,USA,Sheboygan Falls,WI,722
5172,106.5,WKDZ,2018-06-20,Es,USA,Cadiz,KY,733
3784,106.5,WKCH,2016-07-12,Es,USA,Whitewater,WI,758
6300,106.5,WZIQ,2015-08-11,Es,USA,Smithville,GA,773
3337,106.5,WWMX,2005-04-11,T,,Baltimore,MD,
3326,106.5,WKHW,2005-04-11,T,,Pocomoke City,MD,
3325,106.5,WFYY,2005-04-11,T,,Bloomsburg,PA,
3318,106.5,WBMW,2005-04-11,T,,Ledyard,CT,
3317,106.5,WBBO,2006-04-11,G,,Bass River Twp.,NJ,
3298,106.5,ZNST,2010-05-03,E,,Nassau,Bahamas,
3359,106.7,W292CF,2012-05-20,T,,Dover,DE,75.0
3375,106.7,WSJQ,2005-06-11,T,,North Cape May,NJ,78.0
3374,106.7,WRRQ,2008-04-22,T,,Windsor,NY,142.0
3370,106.7,WMJX,2005-06-02,T,,Boston,MA,246.0
3362,106.7,WBDI,2005-10-05,T,,Copenhagen,NY,264.0
3360,106.7,WAOB,2012-07-07,T,,Beaver Falls,PA,281.0
3367,106.7,WKVK,2011-07-12,T,,Semora,NC,350.0
3341,106.7,CIKZ,2008-09-20,T,,Kitchener,ON,377.0
3377,106.7,WTCB,2008-09-21,T,,Orangeburg,NC,553.0
3371,106.7,WPPN,2010-06-24,E,,Des Plaines,IL,699.0
3380,106.7,WZNX,2013-07-26,E,,Sullivan,IL,737.0
3381,106.7,WZZL,2012-07-24,E,,Reidland,KY,774.0
3363,106.7,WHTO,2013-07-26,E,,Iron Mountain,MI,775.0
3372,106.7,WPWQ,2013-07-26,E,,Mount Sterling,IL,854.0
3366,106.7,WKMX,2005-07-08,E,,Enterprise,AL,866.0
3378,106.7,WWZD,2010-06-16,E,,New Albany,MS,866.0
3379,106.7,WXXL,2007-07-26,E,,Tavares,FL,887.0
3345,106.7,KDKN,2012-07-24,E,,Ellington,MO,887.0
3349,106.7,KJBX,2009-07-06,E,,Truman,AR,912.0
3361,106.7,WATQ,2010-06-17,E,,Chetek,WI,926.0
3353,106.7,KRTI,2008-07-10,E,,Grinnell,IA,938.0
3343,106.7,KAOD,2010-07-04,E,,Babbitt,MN,996.0
3373,106.7,WRMA,2007-05-13,E,,Fort Lauderdale,FL,1023.0
3376,106.7,WSTZ,2008-07-22,E,,Vicksburg,MS,1024.0
3357,106.7,KZRQ,2009-07-06,E,,Mount Vernon,MO,1034.0
3348,106.7,KIKD,2008-07-10,E,,Lake City,IA,1048.0
3365,106.7,WJJY,2010-06-17,E,,Brainerd,MN,1073.0
3350,106.7,KKND,2006-06-10,E,,Port Sulphur,LA,1104.0
3356,106.7,KYLA,2007-05-22,E,,Homer,LA,1148.0
3346,106.7,KEXL,2008-07-08,E,,Norfolk,NE,1194.0
3351,106.7,KLEJ,2011-07-24,E,,Rayne,LA,1196.0
3344,106.7,KBFO,2007-06-26,E,,Aberdeen,SD,1244.0
3358,106.7,KZZA,2008-07-22,E,,Muenster,TX,1333.0
3352,106.7,KQNK,2015-06-18,E,,Norton,KS,1333.0
3342,106.7,HILE,2015-06-15,E,,Mao,DR,1421.0
3340,106.7,6YA-633,2018-06-18,E,,Lucea,Jamaica,1498.0
3354,106.7,KTKX,2015-06-23,E,,Terrell Hills,TX,1538.0
2723,106.7,W294AN,2016-07-12,Es,USA,Fort Myers Beach,FL,1014
212,106.7,KUMX,2015-05-14,Es,USA,North Fort Polk,LA,1208
4192,106.7,KYTZ,2017-06-07,Es,USA,Cavalier,ND,1295
4715,106.7,KTUZ,2017-07-27,Es,USA,Okarche,OK,1297
5011,106.7,Línea,2018-06-18,Es,DOM,Santa Cruz de Mao,vav,170
5459,106.7,W294CF,2018-07-02,Tropo,USA,Frostburg,MD,226
1698,106.7,WIZN,2015-11-10,Tropo,USA,Vergennes,VT,315
5253,106.7,WZCB,2018-06-20,Es,USA,Westerville,OH,442
4589,106.7,WDTW,2017-07-27,Tropo,USA,Detroit,MI,468
5107,106.7,WNKR,2018-06-20,Es,USA,Williamstown,KY,537
5252,106.7,WTLC,2018-06-20,Es,USA,Greenwood,IN,609
3849,106.7,WKHL,2016-07-15,Es,USA,West Lafayette,IN,651
1039,106.7,WYAY,2015-06-30,Es,USA,Athens,GA,654
5206,106.7,WNFN,2018-06-20,Es,USA,Millersville,TN,704
5136,106.7,WYFX,2018-06-20,Es,USA,Mount Vernon,IN,725
3731,106.7,WKRU,2016-07-12,Es,USA,Allouez,WI,749
3631,106.7,WOZN,2016-07-12,Es,USA,Mount Horeb,WI,815
3369,106.7,WMHX,2005-04-11,T,,Hershey,PA,
3368,106.7,WLTW,2005-04-11,G,,New York,NY,
3364,106.7,WJFK,2005-04-11,T,,Manassas,VA,
3397,106.9,WEZX,2005-06-20,T,,Scranton,PA,96.0
3406,106.9,WYPO,2005-06-20,T,,Ocean City,MD,126.0
3396,106.9,WCCC,2005-06-20,T,,Hartford,CT,156.0
3405,106.9,WWEG,2010-09-07,T,,Myersville,MD,156.0
3401,106.9,WQKK,2010-09-07,T,,Renovo,PA,173.0
3403,106.9,WSYR,2005-06-20,T,,Solvay,NY,212.0
3382,106.9,CKQB,2011-04-17,T,,Ottawa,ON,376.0
3395,106.9,WBQX,2008-07-13,T,,Thomaston,ME,399.0
3399,106.9,WMGU,2011-04-20,TM,,Southern Pines,NC,430.0
3404,106.9,WVEZ,2011-04-20,M,,St. Matthews,KY,602.0
3400,106.9,WOOD,2011-04-19,M,,Muskegon,MI,620.0
3402,106.9,WSWT,2011-04-20,M,,Peoria,IL,774.0
3394,106.9,WBPT,2011-04-18,M,,Homewood,AL,806.0
3389,106.9,KROC,2008-07-26,E,,Rochester,MN,936.0
3392,106.9,KTPK,2015-06-23,E,,Topeka,KS,1132.0
3386,106.9,KIHK,2015-06-23,E,,Rock Valley,IA,1140.0
3384,106.9,KEGK,2010-07-04,E,,Wahpeton,ND,1178.0
3383,106.9,KBGL,2015-06-23,E,,Larned,KS,1312.0
3390,106.9,KRVF,2015-06-23,E,,Kerens,TX,1322.0
3391,106.9,KTIJ ,2015-06-23,E,,Elk City,OK,1394.0
3388,106.9,KOOV,2015-06-23,E,,Kempner,TX,1439.0
3387,106.9,KLUB,2015-06-23,E,,Bloomington,TX,1475.0
5693,106.9,KARP,2019-06-10,Es,USA,Dassel,MN,1071
5764,106.9,KOPW,2019-06-24,Es,USA,Plattsmouth,NE,1108
2697,106.9,WIIS,2016-07-12,Es,USA,Key West,FL,1136
4719,106.9,KHTT,2017-07-27,Es,USA,Bixby,OK,1181
214,106.9,KHPT,2015-05-14,Es,USA,Conroe,TX,1330
4882,106.9,WKZA,2018-05-30,Tropo,USA,Lakewood,NY,280
5929,106.9,CIBX,2020-03-02,MS,CAN,Fredericton,NB,592
3393,106.9,WAFX,2005-04-11,T,,Suffolk,VA,
3398,106.9,WKDN,2005-04-11,G,,Camden,NJ,
3457,107.1,WXPK,2005-04-11,T,,Briarcliff Manor,NY,84.0
3448,107.1,WQJU,2007-08-25,T,,Mifflintown,PA,147.0
3434,107.1,WCBC,2014-05-15,T,,Keyser,WV,220.0
3438,107.1,WFHN,2007-07-18,T,,Fairhaven,MA,228.0
3453,107.1,WTTX,2010-10-28,T,,Appomattox,VA,289.0
3409,107.1,CILQ,2005-10-05,T,,Toronto,ON,339.0
3439,107.1,WFXC,2013-06-21,T,,Durham,NC,360.0
3449,107.1,WRXZ,2011-10-08,T,,Briarcliff Acres,SC,485.0
3443,107.1,WLAI,2013-12-08,M,,Wilmore,KY,544.0
3437,107.1,WEDJ,2013-07-26,E,,Danville,IN,623.0
3454,107.1,WUHU,2008-07-22,TE,,Smiths Grove,KY,659.0
3452,107.1,WTSH,2012-08-12,EM,,Aragon,GA,691.0
3440,107.1,WFXM,2011-07-19,E,,Gordon,GA,697.0
3447,107.1,WPGU,2011-12-14,M,,Urbana,IL,709.0
3450,107.1,WSPY,2010-06-24,E,,Plano,IL,727.0
3442,107.1,WKRV,2008-07-22,E,,Vandalia,IL,756.0
3436,107.1,WEAI,2009-07-07,E,,Lynnville,IL,819.0
3407,107.1,CBIC,2010-05-14,E,,Cheticamp,NS,823.0
3432,107.1,WAOA,2008-07-09,E,,Melbourne,FL,893.0
3415,107.1,KDRS,2008-05-29,E,,Paragould,AR,903.0
3430,107.1,KXHT,2010-06-16,E,,Marion,AR,903.0
3445,107.1,WLSM,2011-07-24,E,,Louisville,MS,923.0
3411,107.1,KBMV,2009-07-06,E,,Birch Tree,MO,939.0
3424,107.1,KNWI,2007-05-11,E,,Osceola,IA,1000.0
3433,107.1,WBYP,2008-07-07,E,,Belzoni,MS,1002.0
3413,107.1,KCNY,2008-07-22,E,,Greenbrier,AR,1012.0
3446,107.1,WLVZ,2008-07-01,E,,Collins,MS,1013.0
3435,107.1,WCKT,2007-06-21,E,,Lehigh Acres,FL,1034.0
3458,107.1,WXYK,2009-06-26,E,,Gulfport,MS,1043.0
3428,107.1,KTHS,2011-07-12,E,,Berryville,AR,1045.0
3416,107.1,KDSN,2010-06-24,E,,Denison,IA,1079.0
3412,107.1,KBZI,2009-07-06,E,,Columbus,KS,1091.0
3441,107.1,WHMD,2006-06-10,E,,Hammond,LA,1098.0
3418,107.1,KFNV,2008-07-07,E,,Ferriday,LA,1104.0
3422,107.1,KMGK,2007-06-26,E,,Glenwood,MN,1106.0
3427,107.1,KSFT,2010-06-24,E,,South Sioux City,IA,1132.0
3414,107.1,KDBX,2008-07-26,E,,Clear Lake,SD,1155.0
3421,107.1,KKEQ,2015-06-22,E,,Fosston,MN,1160.0
3419,107.1,KFYX,2007-05-22,E,,Texarkana,AR,1161.0
3425,107.1,KOGM,2007-07-10,E,,Opelousas,LA,1176.0
3429,107.1,KWLV,2011-07-11,E,,Many,LA,1192.0
3426,107.1,KRVA,2011-08-15,E,,Campbell,TX,1254.0
3408,107.1,CFEQ,2010-07-04,E,,Winnipeg,MB,1275.0
3431,107.1,KYNZ,2009-06-12,E,,Long Grove,OK,1290.0
3410,107.1,K296FK,2012-06-10,E,,Mobridge,SD,1341.0
3417,107.1,KDXX,2007-07-10,E,,Benbrook,TX,1378.0
